,date,product_detail,product_category,product_type,revenue
8969,2023-05-16,Jamaican Coffee River Lg,Coffee,Premium brewed coffee,108.75
8970,2023-05-16,Brazilian Sm,Coffee,Organic brewed coffee,74.8
8971,2023-05-16,Traditional Blend Chai Rg,Tea,Brewed Chai tea,72.5
8972,2023-05-16,Sustainably Grown Organic Rg,Drinking Chocolate,Hot chocolate,153.75
8973,2023-05-16,Ginger Biscotti,Bakery,Biscotti,56.94
8974,2023-05-16,Brazilian Lg,Coffee,Organic brewed coffee,126.0
8975,2023-05-16,English Breakfast Lg,Tea,Brewed Black tea,90.0
8976,2023-05-16,Ethiopia Sm,Coffee,Gourmet brewed coffee,88.0
8977,2023-05-16,Morning Sunrise Chai,Loose Tea,Chai tea,38.0
8978,2023-05-16,Earl Grey Lg,Tea,Brewed Black tea,105.0
8979,2023-05-16,Civet Cat,Coffee beans,Premium Beans,180.0
8980,2023-05-16,Peppermint,Loose Tea,Herbal tea,26.85
8981,2023-05-16,Espresso Roast,Coffee beans,Espresso Beans,29.5
8982,2023-05-16,Columbian Medium Roast Sm,Coffee,Gourmet brewed coffee,58.0
8983,2023-05-16,Sustainably Grown Organic Lg,Drinking Chocolate,Hot chocolate,152.0
8984,2023-05-16,Dark chocolate,Packaged Chocolate,Drinking Chocolate,6.4
8985,2023-05-16,Jamacian Coffee River,Coffee beans,Premium Beans,19.75
8986,2023-05-16,Serenity Green Tea Lg,Tea,Brewed Green tea,84.0
8987,2023-05-16,Guatemalan Sustainably Grown,Coffee beans,Green beans,20.0
8988,2023-05-16,Cappuccino Lg,Coffee,Barista Espresso,140.25
8989,2023-05-16,Earl Grey,Loose Tea,Black tea,8.95
8990,2023-05-16,Chocolate Chip Biscotti,Bakery,Biscotti,35.0
8991,2023-05-16,Columbian Medium Roast,Coffee beans,Gourmet Beans,90.0
8992,2023-05-16,Espresso shot,Coffee,Barista Espresso,57.0
8993,2023-05-16,Jamaican Coffee River Sm,Coffee,Premium brewed coffee,46.55
8994,2023-05-16,Hazelnut Biscotti,Bakery,Biscotti,48.75
8995,2023-05-16,Peppermint Rg,Tea,Brewed herbal tea,122.5
8996,2023-05-16,Serenity Green Tea Rg,Tea,Brewed Green tea,82.5
8997,2023-05-16,Ginger Scone,Bakery,Scone,64.96
8998,2023-05-16,Our Old Time Diner Blend Sm,Coffee,Drip coffee,46.0
8999,2023-05-16,Chili Mayan,Packaged Chocolate,Drinking Chocolate,13.33
9000,2023-05-16,Our Old Time Diner Blend,Coffee beans,House blend Beans,54.0
9001,2023-05-16,Chocolate Croissant,Bakery,Pastry,101.25
9002,2023-05-17,Ethiopia Lg,Coffee,Gourmet brewed coffee,112.0
9003,2023-05-17,Columbian Medium Roast Rg,Coffee,Gourmet brewed coffee,55.0
9004,2023-05-17,Morning Sunrise Chai Lg,Tea,Brewed Chai tea,128.0
9005,2023-05-17,Espresso Roast,Coffee beans,Espresso Beans,29.5
9006,2023-05-17,Peppermint Rg,Tea,Brewed herbal tea,47.5
9007,2023-05-17,Chocolate Chip Biscotti,Bakery,Biscotti,49.0
9008,2023-05-17,Civet Cat,Coffee beans,Premium Beans,765.0
9009,2023-05-17,Primo Espresso Roast,Coffee beans,Espresso Beans,20.45
9010,2023-05-17,Columbian Medium Roast Sm,Coffee,Gourmet brewed coffee,40.0
9011,2023-05-17,Traditional Blend Chai Rg,Tea,Brewed Chai tea,62.5
9012,2023-05-17,Organic Decaf Blend,Coffee beans,Organic Beans,45.0
9013,2023-05-17,Peppermint Lg,Tea,Brewed herbal tea,114.0
9014,2023-05-17,Ethiopia Rg,Coffee,Gourmet brewed coffee,99.0
9015,2023-05-17,Jamaican Coffee River Rg,Coffee,Premium brewed coffee,71.3
9016,2023-05-17,Jamaican Coffee River Sm,Coffee,Premium brewed coffee,73.5
9017,2023-05-17,I Need My Bean! T-shirt,Branded,Clothing,140.0
9018,2023-05-17,English Breakfast Rg,Tea,Brewed Black tea,52.5
9019,2023-05-17,Hazelnut Biscotti,Bakery,Biscotti,52.0
9020,2023-05-17,Ginger Scone,Bakery,Scone,60.9
9021,2023-05-17,Brazilian Sm,Coffee,Organic brewed coffee,48.4
9022,2023-05-17,Earl Grey Rg,Tea,Brewed Black tea,72.5
9023,2023-05-17,Scottish Cream Scone ,Bakery,Scone,90.0
9024,2023-05-17,Hazelnut syrup,Flavours,Regular syrup,20.0
9025,2023-05-17,Cappuccino Lg,Coffee,Barista Espresso,136.0
9026,2023-05-17,Brazilian Rg,Coffee,Organic brewed coffee,78.0
9027,2023-05-17,Sugar Free Vanilla syrup,Flavours,Sugar free syrup,24.0
9028,2023-05-17,Lemon Grass Lg,Tea,Brewed herbal tea,78.0
9029,2023-05-17,Morning Sunrise Chai,Loose Tea,Chai tea,28.5
9030,2023-05-17,Latte Rg,Coffee,Barista Espresso,157.25
9031,2023-05-17,Cappuccino,Coffee,Barista Espresso,105.0
9032,2023-05-17,Sustainably Grown Organic Rg,Drinking Chocolate,Hot chocolate,71.25
9033,2023-05-17,Spicy Eye Opener Chai Lg,Tea,Brewed Chai tea,65.1
9034,2023-05-17,Latte,Coffee,Barista Espresso,86.25
9035,2023-05-17,Our Old Time Diner Blend Rg,Coffee,Drip coffee,60.0
9036,2023-05-17,Our Old Time Diner Blend Lg,Coffee,Drip coffee,84.0
9037,2023-05-17,Cranberry Scone,Bakery,Scone,36.54
9038,2023-05-17,Sustainably Grown Organic Lg,Drinking Chocolate,Hot chocolate,142.5
9039,2023-05-17,Carmel syrup,Flavours,Regular syrup,17.6
9040,2023-05-17,Ginger Biscotti,Bakery,Biscotti,83.22
9041,2023-05-17,English Breakfast Lg,Tea,Brewed Black tea,108.0
9042,2023-05-17,Spicy Eye Opener Chai Rg,Tea,Brewed Chai tea,71.4
9043,2023-05-17,Ethiopia,Coffee beans,Gourmet Beans,21.0
9044,2023-05-17,Ethiopia Sm,Coffee,Gourmet brewed coffee,68.2
9045,2023-05-17,Dark chocolate Rg,Drinking Chocolate,Hot chocolate,77.0
9046,2023-05-17,Brazilian Lg,Coffee,Organic brewed coffee,84.0
9047,2023-05-17,Chocolate syrup,Flavours,Regular syrup,26.4
9048,2023-05-17,English Breakfast,Loose Tea,Black tea,8.95
9049,2023-05-17,I Need My Bean! Diner mug,Branded,Housewares,36.0
9050,2023-05-17,Columbian Medium Roast Lg,Coffee,Gourmet brewed coffee,72.0
9051,2023-05-17,Our Old Time Diner Blend Sm,Coffee,Drip coffee,66.0
9052,2023-05-17,Serenity Green Tea Rg,Tea,Brewed Green tea,57.5
9053,2023-05-17,Earl Grey Lg,Tea,Brewed Black tea,87.0
9054,2023-05-17,Serenity Green Tea Lg,Tea,Brewed Green tea,84.0
9055,2023-05-17,Spicy Eye Opener Chai,Loose Tea,Chai tea,32.85
9056,2023-05-17,Sustainably Grown Organic,Packaged Chocolate,Organic Chocolate,7.6
9057,2023-05-17,Morning Sunrise Chai Rg,Tea,Brewed Chai tea,95.0
9058,2023-05-17,Dark chocolate Lg,Drinking Chocolate,Hot chocolate,162.0
9059,2023-05-17,Ouro Brasileiro shot,Coffee,Barista Espresso,51.0
9060,2023-05-17,Espresso shot,Coffee,Barista Espresso,51.0
9061,2023-05-17,Jamaican Coffee River Lg,Coffee,Premium brewed coffee,120.0
9062,2023-05-17,Serenity Green Tea,Loose Tea,Green tea,9.25
9063,2023-05-17,Traditional Blend Chai Lg,Tea,Brewed Chai tea,93.0
9064,2023-05-17,I Need My Bean! Latte cup,Branded,Housewares,84.0
9065,2023-05-17,Lemon Grass Rg,Tea,Brewed herbal tea,47.5
9066,2023-05-17,Chocolate Croissant,Bakery,Pastry,82.5
9067,2023-05-17,Almond Croissant,Bakery,Pastry,63.75
9068,2023-05-17,Guatemalan Sustainably Grown,Coffee beans,Green beans,10.0
9069,2023-05-17,Croissant,Bakery,Pastry,38.5
9070,2023-05-17,Jumbo Savory Scone,Bakery,Scone,51.59
9071,2023-05-17,Our Old Time Diner Blend,Coffee beans,House blend Beans,54.0
9072,2023-05-17,Earl Grey,Loose Tea,Black tea,8.95
9073,2023-05-17,Oatmeal Scone,Bakery,Scone,36.0
9074,2023-05-18,Ethiopia,Coffee beans,Gourmet Beans,63.0
9075,2023-05-18,Croissant,Bakery,Pastry,70.0
9076,2023-05-18,Morning Sunrise Chai Lg,Tea,Brewed Chai tea,140.0
9077,2023-05-18,Dark chocolate Lg,Drinking Chocolate,Hot chocolate,198.0
9078,2023-05-18,Sustainably Grown Organic,Packaged Chocolate,Organic Chocolate,30.4
9079,2023-05-18,Ginger Scone,Bakery,Scone,85.26
9080,2023-05-18,Lemon Grass Rg,Tea,Brewed herbal tea,85.0
9081,2023-05-18,Peppermint Rg,Tea,Brewed herbal tea,92.5
9082,2023-05-18,English Breakfast Rg,Tea,Brewed Black tea,55.0
9083,2023-05-18,Our Old Time Diner Blend Sm,Coffee,Drip coffee,62.0
9084,2023-05-18,Morning Sunrise Chai,Loose Tea,Chai tea,28.5
9085,2023-05-18,Almond Croissant,Bakery,Pastry,60.0
9086,2023-05-18,I Need My Bean! T-shirt,Branded,Clothing,84.0
9087,2023-05-18,Sustainably Grown Organic Rg,Drinking Chocolate,Hot chocolate,225.0
9088,2023-05-18,Jamacian Coffee River,Coffee beans,Premium Beans,79.0
9089,2023-05-18,I Need My Bean! Latte cup,Branded,Housewares,84.0
9090,2023-05-18,Serenity Green Tea,Loose Tea,Green tea,9.25
9091,2023-05-18,Brazilian - Organic,Coffee beans,Organic Beans,18.0
9092,2023-05-18,Our Old Time Diner Blend,Coffee beans,House blend Beans,36.0
9093,2023-05-18,Espresso shot,Coffee,Barista Espresso,93.0
9094,2023-05-18,Our Old Time Diner Blend Rg,Coffee,Drip coffee,65.0
9095,2023-05-18,Jumbo Savory Scone,Bakery,Scone,42.21
9096,2023-05-18,Brazilian Sm,Coffee,Organic brewed coffee,70.4
9097,2023-05-18,Morning Sunrise Chai Rg,Tea,Brewed Chai tea,87.5
9098,2023-05-18,Hazelnut Biscotti,Bakery,Biscotti,58.5
9099,2023-05-18,Columbian Medium Roast Lg,Coffee,Gourmet brewed coffee,108.0
9100,2023-05-18,Ethiopia Lg,Coffee,Gourmet brewed coffee,115.5
9101,2023-05-18,Serenity Green Tea Rg,Tea,Brewed Green tea,85.0
9102,2023-05-18,Chocolate Croissant,Bakery,Pastry,56.25
9103,2023-05-18,Cappuccino Lg,Coffee,Barista Espresso,140.25
9104,2023-05-18,Latte,Coffee,Barista Espresso,142.5
9105,2023-05-18,Our Old Time Diner Blend Lg,Coffee,Drip coffee,75.0
9106,2023-05-18,Chocolate Chip Biscotti,Bakery,Biscotti,63.0
9107,2023-05-18,Spicy Eye Opener Chai Rg,Tea,Brewed Chai tea,79.05
9108,2023-05-18,Traditional Blend Chai Rg,Tea,Brewed Chai tea,70.0
9109,2023-05-18,Peppermint Lg,Tea,Brewed herbal tea,66.0
9110,2023-05-18,Oatmeal Scone,Bakery,Scone,51.0
9111,2023-05-18,Ouro Brasileiro shot,Coffee,Barista Espresso,78.0
9112,2023-05-18,Peppermint,Loose Tea,Herbal tea,26.85
9113,2023-05-18,Lemon Grass Lg,Tea,Brewed herbal tea,87.0
9114,2023-05-18,Hazelnut syrup,Flavours,Regular syrup,19.2
9115,2023-05-18,Espresso Roast,Coffee beans,Espresso Beans,29.5
9116,2023-05-18,Columbian Medium Roast Rg,Coffee,Gourmet brewed coffee,65.0
9117,2023-05-18,Columbian Medium Roast,Coffee beans,Gourmet Beans,75.0
9118,2023-05-18,Scottish Cream Scone ,Bakery,Scone,63.0
9119,2023-05-18,Chocolate syrup,Flavours,Regular syrup,46.4
9120,2023-05-18,Ethiopia Rg,Coffee,Gourmet brewed coffee,87.0
9121,2023-05-18,Earl Grey Lg,Tea,Brewed Black tea,99.0
9122,2023-05-18,Cranberry Scone,Bakery,Scone,73.08
9123,2023-05-18,Dark chocolate Rg,Drinking Chocolate,Hot chocolate,98.0
9124,2023-05-18,Carmel syrup,Flavours,Regular syrup,10.4
9125,2023-05-18,I Need My Bean! Diner mug,Branded,Housewares,48.0
9126,2023-05-18,Columbian Medium Roast Sm,Coffee,Gourmet brewed coffee,60.0
9127,2023-05-18,Organic Decaf Blend,Coffee beans,Organic Beans,45.0
9128,2023-05-18,Brazilian Lg,Coffee,Organic brewed coffee,122.5
9129,2023-05-18,Sugar Free Vanilla syrup,Flavours,Sugar free syrup,32.8
9130,2023-05-18,English Breakfast,Loose Tea,Black tea,17.9
9131,2023-05-18,Guatemalan Sustainably Grown,Coffee beans,Green beans,30.0
9132,2023-05-18,Cappuccino,Coffee,Barista Espresso,135.0
9133,2023-05-18,Ginger Biscotti,Bakery,Biscotti,70.08
9134,2023-05-18,Sustainably Grown Organic Lg,Drinking Chocolate,Hot chocolate,147.25
9135,2023-05-18,Brazilian Rg,Coffee,Organic brewed coffee,81.0
9136,2023-05-18,Traditional Blend Chai,Loose Tea,Chai tea,8.95
9137,2023-05-18,Serenity Green Tea Lg,Tea,Brewed Green tea,87.0
9138,2023-05-18,Primo Espresso Roast,Coffee beans,Espresso Beans,20.45
9139,2023-05-18,Earl Grey,Loose Tea,Black tea,26.85
9140,2023-05-18,Jamaican Coffee River Sm,Coffee,Premium brewed coffee,53.9
9141,2023-05-18,Spicy Eye Opener Chai Lg,Tea,Brewed Chai tea,105.4
9142,2023-05-18,Traditional Blend Chai Lg,Tea,Brewed Chai tea,69.0
9143,2023-05-18,Earl Grey Rg,Tea,Brewed Black tea,60.0
9144,2023-05-18,Dark chocolate,Packaged Chocolate,Drinking Chocolate,6.4
9145,2023-05-18,Jamaican Coffee River Lg,Coffee,Premium brewed coffee,105.0
9146,2023-05-18,Ethiopia Sm,Coffee,Gourmet brewed coffee,68.2
9147,2023-05-18,Jamaican Coffee River Rg,Coffee,Premium brewed coffee,93.0
9148,2023-05-18,English Breakfast Lg,Tea,Brewed Black tea,87.0
9149,2023-05-18,Lemon Grass,Loose Tea,Herbal tea,53.7
9150,2023-05-18,Chili Mayan,Packaged Chocolate,Drinking Chocolate,53.32
9151,2023-05-18,Latte Rg,Coffee,Barista Espresso,127.5
9152,2023-05-19,Espresso shot,Coffee,Barista Espresso,99.0
9153,2023-05-19,Columbian Medium Roast Lg,Coffee,Gourmet brewed coffee,54.0
9154,2023-05-19,Sustainably Grown Organic,Packaged Chocolate,Organic Chocolate,15.2
9155,2023-05-19,Morning Sunrise Chai Rg,Tea,Brewed Chai tea,75.0
9156,2023-05-19,Columbian Medium Roast,Coffee beans,Gourmet Beans,30.0
9157,2023-05-19,Dark chocolate Lg,Drinking Chocolate,Hot chocolate,126.0
9158,2023-05-19,Lemon Grass Lg,Tea,Brewed herbal tea,96.0
9159,2023-05-19,Serenity Green Tea Rg,Tea,Brewed Green tea,67.5
9160,2023-05-19,Our Old Time Diner Blend Sm,Coffee,Drip coffee,86.0
9161,2023-05-19,Civet Cat,Coffee beans,Premium Beans,180.0
9162,2023-05-19,Brazilian Sm,Coffee,Organic brewed coffee,50.6
9163,2023-05-19,Earl Grey Lg,Tea,Brewed Black tea,99.0
9164,2023-05-19,Oatmeal Scone,Bakery,Scone,30.0
9165,2023-05-19,Lemon Grass,Loose Tea,Herbal tea,8.95
9166,2023-05-19,Brazilian - Organic,Coffee beans,Organic Beans,18.0
9167,2023-05-19,Traditional Blend Chai Rg,Tea,Brewed Chai tea,70.0
9168,2023-05-19,Ethiopia Lg,Coffee,Gourmet brewed coffee,112.0
9169,2023-05-19,Sugar Free Vanilla syrup,Flavours,Sugar free syrup,24.0
9170,2023-05-19,Spicy Eye Opener Chai,Loose Tea,Chai tea,10.95
9171,2023-05-19,Croissant,Bakery,Pastry,56.0
9172,2023-05-19,Cranberry Scone,Bakery,Scone,52.78
9173,2023-05-19,Espresso Roast,Coffee beans,Espresso Beans,44.25
9174,2023-05-19,Traditional Blend Chai,Loose Tea,Chai tea,8.95
9175,2023-05-19,Carmel syrup,Flavours,Regular syrup,29.6
9176,2023-05-19,Chocolate Chip Biscotti,Bakery,Biscotti,77.0
9177,2023-05-19,Jamaican Coffee River Rg,Coffee,Premium brewed coffee,89.9
9178,2023-05-19,Ethiopia Rg,Coffee,Gourmet brewed coffee,129.0
9179,2023-05-19,Peppermint Lg,Tea,Brewed herbal tea,102.0
9180,2023-05-19,Ginger Scone,Bakery,Scone,73.08
9181,2023-05-19,Chocolate syrup,Flavours,Regular syrup,28.8
9182,2023-05-19,Primo Espresso Roast,Coffee beans,Espresso Beans,102.25
9183,2023-05-19,Guatemalan Sustainably Grown,Coffee beans,Green beans,50.0
9184,2023-05-19,Columbian Medium Roast Sm,Coffee,Gourmet brewed coffee,78.0
9185,2023-05-19,English Breakfast Lg,Tea,Brewed Black tea,90.0
9186,2023-05-19,Spicy Eye Opener Chai Lg,Tea,Brewed Chai tea,120.9
9187,2023-05-19,Latte Rg,Coffee,Barista Espresso,170.0
9188,2023-05-19,Chili Mayan,Packaged Chocolate,Drinking Chocolate,13.33
9189,2023-05-19,Serenity Green Tea Lg,Tea,Brewed Green tea,114.0
9190,2023-05-19,I Need My Bean! Diner mug,Branded,Housewares,24.0
9191,2023-05-19,Spicy Eye Opener Chai Rg,Tea,Brewed Chai tea,112.2
9192,2023-05-19,Scottish Cream Scone ,Bakery,Scone,76.5
9193,2023-05-19,Hazelnut syrup,Flavours,Regular syrup,29.6
9194,2023-05-19,English Breakfast Rg,Tea,Brewed Black tea,75.0
9195,2023-05-19,Cappuccino Lg,Coffee,Barista Espresso,191.25
9196,2023-05-19,Dark chocolate Rg,Drinking Chocolate,Hot chocolate,112.0
9197,2023-05-19,Earl Grey Rg,Tea,Brewed Black tea,57.5
9198,2023-05-19,Our Old Time Diner Blend Rg,Coffee,Drip coffee,62.5
9199,2023-05-19,Morning Sunrise Chai,Loose Tea,Chai tea,19.0
9200,2023-05-19,Ginger Biscotti,Bakery,Biscotti,48.18
9201,2023-05-19,Almond Croissant,Bakery,Pastry,78.75
9202,2023-05-19,Our Old Time Diner Blend Lg,Coffee,Drip coffee,93.0
9203,2023-05-19,Hazelnut Biscotti,Bakery,Biscotti,39.0
9204,2023-05-19,Brazilian Rg,Coffee,Organic brewed coffee,96.0
9205,2023-05-19,Cappuccino,Coffee,Barista Espresso,112.5
9206,2023-05-19,Traditional Blend Chai Lg,Tea,Brewed Chai tea,57.0
9207,2023-05-19,Peppermint Rg,Tea,Brewed herbal tea,107.5
9208,2023-05-19,Jamaican Coffee River Sm,Coffee,Premium brewed coffee,68.6
9209,2023-05-19,Sustainably Grown Organic Lg,Drinking Chocolate,Hot chocolate,152.0
9210,2023-05-19,Latte,Coffee,Barista Espresso,97.5
9211,2023-05-19,Chocolate Croissant,Bakery,Pastry,75.0
9212,2023-05-19,Morning Sunrise Chai Lg,Tea,Brewed Chai tea,160.0
9213,2023-05-19,Columbian Medium Roast Rg,Coffee,Gourmet brewed coffee,90.0
9214,2023-05-19,Ethiopia Sm,Coffee,Gourmet brewed coffee,66.0
9215,2023-05-19,Brazilian Lg,Coffee,Organic brewed coffee,147.0
9216,2023-05-19,Jamaican Coffee River Lg,Coffee,Premium brewed coffee,120.0
9217,2023-05-19,Ethiopia,Coffee beans,Gourmet Beans,42.0
9218,2023-05-19,Serenity Green Tea,Loose Tea,Green tea,27.75
9219,2023-05-19,Sustainably Grown Organic Rg,Drinking Chocolate,Hot chocolate,120.0
9220,2023-05-19,Lemon Grass Rg,Tea,Brewed herbal tea,92.5
9221,2023-05-19,Organic Decaf Blend,Coffee beans,Organic Beans,45.0
9222,2023-05-19,English Breakfast,Loose Tea,Black tea,8.95
9223,2023-05-19,Jumbo Savory Scone,Bakery,Scone,89.11
9224,2023-05-19,Ouro Brasileiro shot,Coffee,Barista Espresso,87.0
9225,2023-05-19,I Need My Bean! Latte cup,Branded,Housewares,70.0
9226,2023-05-19,I Need My Bean! T-shirt,Branded,Clothing,84.0
9227,2023-05-20,Columbian Medium Roast,Coffee beans,Gourmet Beans,15.0
9228,2023-05-20,Jumbo Savory Scone,Bakery,Scone,89.11
9229,2023-05-20,Spicy Eye Opener Chai Rg,Tea,Brewed Chai tea,56.1
9230,2023-05-20,Columbian Medium Roast Lg,Coffee,Gourmet brewed coffee,99.0
9231,2023-05-20,Columbian Medium Roast Sm,Coffee,Gourmet brewed coffee,66.0
9232,2023-05-20,Chili Mayan,Packaged Chocolate,Drinking Chocolate,13.33
9233,2023-05-20,Dark chocolate,Packaged Chocolate,Drinking Chocolate,6.4
9234,2023-05-20,Sustainably Grown Organic Rg,Drinking Chocolate,Hot chocolate,127.5
9235,2023-05-20,Ginger Biscotti,Bakery,Biscotti,96.36
9236,2023-05-20,Our Old Time Diner Blend Rg,Coffee,Drip coffee,55.0
9237,2023-05-20,Jamaican Coffee River Sm,Coffee,Premium brewed coffee,46.55
9238,2023-05-20,Latte,Coffee,Barista Espresso,101.25
9239,2023-05-20,Ouro Brasileiro shot,Coffee,Barista Espresso,75.0
9240,2023-05-20,Organic Decaf Blend,Coffee beans,Organic Beans,90.0
9241,2023-05-20,English Breakfast Rg,Tea,Brewed Black tea,65.0
9242,2023-05-20,Hazelnut syrup,Flavours,Regular syrup,18.4
9243,2023-05-20,Our Old Time Diner Blend,Coffee beans,House blend Beans,36.0
9244,2023-05-20,Ethiopia Rg,Coffee,Gourmet brewed coffee,78.0
9245,2023-05-20,Dark chocolate Rg,Drinking Chocolate,Hot chocolate,66.5
9246,2023-05-20,Serenity Green Tea Rg,Tea,Brewed Green tea,65.0
9247,2023-05-20,Chocolate syrup,Flavours,Regular syrup,36.8
9248,2023-05-20,Traditional Blend Chai,Loose Tea,Chai tea,26.85
9249,2023-05-20,Peppermint Rg,Tea,Brewed herbal tea,110.0
9250,2023-05-20,Ginger Scone,Bakery,Scone,89.32
9251,2023-05-20,Chocolate Croissant,Bakery,Pastry,127.5
9252,2023-05-20,Civet Cat,Coffee beans,Premium Beans,225.0
9253,2023-05-20,Earl Grey Lg,Tea,Brewed Black tea,51.0
9254,2023-05-20,Almond Croissant,Bakery,Pastry,56.25
9255,2023-05-20,Brazilian Lg,Coffee,Organic brewed coffee,73.5
9256,2023-05-20,Cappuccino Lg,Coffee,Barista Espresso,131.75
9257,2023-05-20,Cappuccino,Coffee,Barista Espresso,127.5
9258,2023-05-20,English Breakfast,Loose Tea,Black tea,8.95
9259,2023-05-20,Traditional Blend Chai Rg,Tea,Brewed Chai tea,77.5
9260,2023-05-20,Traditional Blend Chai Lg,Tea,Brewed Chai tea,75.0
9261,2023-05-20,Columbian Medium Roast Rg,Coffee,Gourmet brewed coffee,65.0
9262,2023-05-20,Brazilian Rg,Coffee,Organic brewed coffee,105.0
9263,2023-05-20,Cranberry Scone,Bakery,Scone,101.5
9264,2023-05-20,Morning Sunrise Chai,Loose Tea,Chai tea,28.5
9265,2023-05-20,Morning Sunrise Chai Rg,Tea,Brewed Chai tea,92.5
9266,2023-05-20,Espresso Roast,Coffee beans,Espresso Beans,44.25
9267,2023-05-20,Primo Espresso Roast,Coffee beans,Espresso Beans,40.9
9268,2023-05-20,Jamaican Coffee River Lg,Coffee,Premium brewed coffee,183.75
9269,2023-05-20,Croissant,Bakery,Pastry,45.5
9270,2023-05-20,I Need My Bean! Latte cup,Branded,Housewares,56.0
9271,2023-05-20,Serenity Green Tea,Loose Tea,Green tea,46.25
9272,2023-05-20,Peppermint,Loose Tea,Herbal tea,8.95
9273,2023-05-20,Our Old Time Diner Blend Sm,Coffee,Drip coffee,68.0
9274,2023-05-20,Brazilian Sm,Coffee,Organic brewed coffee,57.2
9275,2023-05-20,Peppermint Lg,Tea,Brewed herbal tea,138.0
9276,2023-05-20,I Need My Bean! T-shirt,Branded,Clothing,56.0
9277,2023-05-20,Hazelnut Biscotti,Bakery,Biscotti,71.5
9278,2023-05-20,English Breakfast Lg,Tea,Brewed Black tea,66.0
9279,2023-05-20,Lemon Grass Lg,Tea,Brewed herbal tea,60.0
9280,2023-05-20,Ethiopia,Coffee beans,Gourmet Beans,63.0
9281,2023-05-20,Ethiopia Lg,Coffee,Gourmet brewed coffee,101.5
9282,2023-05-20,Chocolate Chip Biscotti,Bakery,Biscotti,63.0
9283,2023-05-20,Brazilian - Organic,Coffee beans,Organic Beans,54.0
9284,2023-05-20,Our Old Time Diner Blend Lg,Coffee,Drip coffee,72.0
9285,2023-05-20,Morning Sunrise Chai Lg,Tea,Brewed Chai tea,144.0
9286,2023-05-20,Sustainably Grown Organic,Packaged Chocolate,Organic Chocolate,30.4
9287,2023-05-20,Lemon Grass Rg,Tea,Brewed herbal tea,85.0
9288,2023-05-20,I Need My Bean! Diner mug,Branded,Housewares,36.0
9289,2023-05-20,Carmel syrup,Flavours,Regular syrup,30.4
9290,2023-05-20,Spicy Eye Opener Chai,Loose Tea,Chai tea,32.85
9291,2023-05-20,Earl Grey Rg,Tea,Brewed Black tea,70.0
9292,2023-05-20,Ethiopia Sm,Coffee,Gourmet brewed coffee,52.8
9293,2023-05-20,Jamaican Coffee River Rg,Coffee,Premium brewed coffee,46.5
9294,2023-05-20,Espresso shot,Coffee,Barista Espresso,75.0
9295,2023-05-20,Jamacian Coffee River,Coffee beans,Premium Beans,59.25
9296,2023-05-20,Lemon Grass,Loose Tea,Herbal tea,35.8
9297,2023-05-20,Earl Grey,Loose Tea,Black tea,8.95
9298,2023-05-20,Oatmeal Scone,Bakery,Scone,69.0
9299,2023-05-20,Scottish Cream Scone ,Bakery,Scone,94.5
9300,2023-05-20,Sugar Free Vanilla syrup,Flavours,Sugar free syrup,21.6
9301,2023-05-20,Spicy Eye Opener Chai Lg,Tea,Brewed Chai tea,102.3
9302,2023-05-20,Serenity Green Tea Lg,Tea,Brewed Green tea,75.0
9303,2023-05-20,Latte Rg,Coffee,Barista Espresso,123.25
9304,2023-05-20,Sustainably Grown Organic Lg,Drinking Chocolate,Hot chocolate,147.25
9305,2023-05-20,Dark chocolate Lg,Drinking Chocolate,Hot chocolate,90.0
9306,2023-05-21,Columbian Medium Roast Lg,Coffee,Gourmet brewed coffee,120.0
9307,2023-05-21,Espresso Roast,Coffee beans,Espresso Beans,29.5
9308,2023-05-21,Columbian Medium Roast Sm,Coffee,Gourmet brewed coffee,56.0
9309,2023-05-21,Latte,Coffee,Barista Espresso,108.75
9310,2023-05-21,Chocolate syrup,Flavours,Regular syrup,25.6
9311,2023-05-21,Dark chocolate Rg,Drinking Chocolate,Hot chocolate,70.0
9312,2023-05-21,Civet Cat,Coffee beans,Premium Beans,135.0
9313,2023-05-21,Spicy Eye Opener Chai,Loose Tea,Chai tea,10.95
9314,2023-05-21,Jamaican Coffee River Lg,Coffee,Premium brewed coffee,48.75
9315,2023-05-21,Brazilian Lg,Coffee,Organic brewed coffee,126.0
